Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
18,10,7,27.19832165,362,Yes,106.7689205,335.7626965,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
19,10,8,29.91730846,363,Yes,273.1568469,199.3747702,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
20,10,8,29.72658623,364,Yes,106.7689205,257.9873306,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
20,10,8,33.56424005,365,Yes,76.92511787,355.6064992,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
19,9,8,39.16908293,366,Yes,52.28403768,380.2475794,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
20,10,8,35.76097554,367,NM,141.7761931,310.755424,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
20,9,8,37.19232441,367,NM,71.38623825,361.1453788,Standard,Standard,High_spent_Medium_value_payments,20,24415.29,7,6,8,3,2227.6075,13.35,898.7,40.22913294
13,22,3,26.02675799,333,Yes,161.8134133,448.0594555,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
15,22,3,24.59618612,334,Yes,390.4150981,239.4577706,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
15,19,3,31.04555487,335,Yes,97.09702942,502.7758393,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
15,19,3,25.90261977,336,Yes,448.8490381,191.0238307,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
18,19,3,24.04371032,337,Yes,260.0693496,359.8035192,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
15,19,6,28.13300256,338,Yes,117.6921529,482.1807158,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
15,19,6,27.61761,339,Yes,139.4428337,470.4300351,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
15,19,6,27.90566689,340,NM,161.8134133,181.3307088,Standard,Standard,High_spent_Large_value_payments,39,72305.9,5,7,15,4,5766.491667,1.49,1169.62,216.7762979
58,19,12,30.55565726,34,Yes,80.42794972,250.6101909,Standard,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
58,19,12,36.48794171,35,Yes,80.57917467,240.4589659,Standard,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
59,19,12,23.19240677,36,Yes,243.4998634,97.5382772,Standard,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
58,19,12,35.68230581,37,Yes,150.8252425,190.2128981,Poor,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
55,18,12,38.01038253,38,Yes,88.63025938,242.4078812,Poor,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
58,19,12,28.51484666,39,Yes,238.2322333,132.8059073,Standard,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
58,18,12,30.18966192,40,Yes,106.8475244,224.1906162,Poor,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
58,18,12,30.24790336,40,NM,28.02137212,293.0167685,Standard,Bad,High_spent_Medium_value_payments,29,41792.4,6,6,20,9,3781.7,27.15,4452.95,297.1318594
12,6,3,33.98237055,274,No,910.1558712,840.5661288,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
12,6,3,27.72846237,275,No,1034.311912,716.410088,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
12,6,5,33.23116928,276,No,604.4098563,1156.312144,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
12,5,5,30.08310946,277,No,484.2124809,1266.509519,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
9,6,5,42.27462067,278,NM,749.2575697,981.4644303,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
12,6,5,32.27129096,279,No,666.3568281,1074.365172,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
12,5,5,31.55211938,280,No,637.7488992,1112.973101,Good,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
12,4,5,41.37472712,281,No,356.5503614,1364.171639,Standard,Good,Low_spent_Medium_value_payments,49,175718.64,3,5,11,0,14707.22,6.85,1336.86,0
20,20,9,32.5169666,5,Yes,386.4620424,164.3916802,Poor,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
17,20,9,26.43668538,6,Yes,386.4620424,265.351464,Poor,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
20,20,10,35.85252644,7,Yes,405.1160291,145.7376935,Poor,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
18,20,10,27.98597069,8,Yes,237.8587344,312.9949882,Poor,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
19,20,10,37.47795068,8,Yes,415.1668396,125.686883,Standard,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
20,19,10,23.16297809,10,Yes,743.802531,175.423018,Poor,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
20,20,10,33.94196057,11,Yes,263.0786246,257.775098,Poor,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
20,21,10,26.89277063,12,Yes,375.4307045,175.423018,Standard,Bad,Low_spent_Medium_value_payments,34,81100.8,7,8,31,8,6822.4,19.6,3988.3,411.3862774
11,16,4,23.40751612,125,NM,338.076588,188.2789988,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
11,17,4,35.85669962,126,Yes,105.2269705,381.1286162,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
11,16,4,30.88324617,127,NM,193.0742144,313.2813724,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
11,16,4,29.12547475,128,Yes,126.4780681,307.5182251,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
11,17,4,31.73988146,129,Yes,152.434941,343.9206458,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
11,17,4,28.98757919,130,Yes,39.06175337,447.2938334,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
8,17,7,30.76918088,131,NM,115.6920093,370.6635775,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
11,17,7,36.03107457,132,Yes,126.4780681,389.8775187,Standard,Standard,High_spent_Medium_value_payments,27,33418.55,6,3,5,2,2739.879167,18.98,415.34,37.6323299
54,20,11,27.9492255,2,Yes,148.2074127,222.700917,Poor,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
54,18,11,38.37749932,3,Yes,34.15571744,316.7526123,Poor,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
54,19,11,37.54974222,4,Yes,219.5616295,171.3467002,Poor,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
54,19,11,33.89010558,5,Yes,100.6973136,290.2110161,Standard,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
54,21,11,35.5793599,6,Yes,155.5826883,215.3256414,Standard,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
54,21,11,39.93215619,7,Yes,62.38301825,288.5253115,Poor,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
55,18,11,36.06732037,8,Yes,31.07934742,309.8289823,Poor,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
54,18,11,26.50710465,9,Yes,100.6641773,280.2441524,Poor,Bad,Low_spent_Small_value_payments,32,20466.63,10,9,20,5,1688.5525,2.73,3158.08,67.94692029
18,19,7,23.81364536,154,Yes,60.85166421,284.1283866,Poor,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
18,23,7,38.99777134,155,Yes,67.80660863,307.1734422,Poor,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
18,22,7,34.66542373,156,Yes,95.20526806,249.7747828,Poor,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
18,22,7,37.24082389,157,Yes,248.5907075,136.3893433,Poor,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
18,20,7,28.58450923,158,Yes,39.14230703,295.8377438,Poor,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
16,23,11,35.52352199,158,Yes,84.79487453,260.1851763,Standard,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
18,22,11,23.40554402,160,Yes,40.80958593,304.1704649,Standard,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
20,20,11,25.68007176,161,Yes,146.1310673,218.8489836,Poor,Bad,High_spent_Medium_value_payments,33,30053.32,7,8,29,7,2254.443333,14.96,1300.78,130.4642825
11,19,1,37.75097899,325,No,123.9859483,598.6724206,Good,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
11,19,1,28.75794148,325,No,280.9584108,481.6999582,Standard,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
11,16,1,37.04516591,327,No,351.2371797,381.4211892,Good,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
11,16,1,33.80117229,328,No,334.6067462,398.0516228,Good,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
14,19,1,33.77195537,329,No,100.4638571,622.1945119,Good,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
11,19,1,37.00751684,330,No,79.41492122,643.2434477,Standard,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
11,19,1,37.10422173,331,No,188.3933923,534.2649767,Good,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
11,20,1,26.07163365,332,No,408.3776664,344.2807026,Standard,Good,High_spent_Medium_value_payments,38,62661.54,5,5,12,1,5053.795,7.2,466.2,32.72113103
31,19,8,36.77045809,203,Yes,509.203913,122.218389,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
27,19,8,39.21164207,204,Yes,235.1918631,356.2304389,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
27,19,8,35.30831334,205,Yes,315.254905,463.813045,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
30,22,8,31.30582139,206,Yes,660.90273,373.4511222,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
30,19,8,41.42259506,207,NM,315.254905,468.0693651,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
26,20,8,28.62780779,208,Yes,247.9711797,373.4511222,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
30,19,8,30.1763968,209,Yes,184.731019,406.691283,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
30,19,8,21.97057253,210,Yes,382.5386302,238.8836718,Standard,Standard,High_spent_Medium_value_payments,33,66691.23,8,6,20,4,5553.6025,19.78,760.71,213.9379481
5,9,0,27.62063594,376,No,223.194349,555.1391427,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
5,9,0,36.07502096,377,No,206.2109484,592.1225434,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
5,9,0,40.58639238,378,No,170.3544437,607.9790481,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
8,9,0,37.81111288,379,No,248.2124592,560.1210326,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
5,9,0,27.31019903,380,No,396.4535142,391.8799776,Standard,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
5,9,0,37.08223461,381,No,80.0168767,698.3166151,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
0,9,0,37.72264247,381,No,261.8148197,556.5186721,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
5,7,0,37.47013394,383,No,267.0235482,521.3099435,Good,Good,High_spent_Medium_value_payments,40,72936.68,0,2,12,1,5800.056667,11.47,827.89,51.67217488
9,14,1,38.96012925,334,No,53.79403977,419.8066444,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
10,11,1,24.08949981,334,NM,60.17785159,413.4228326,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
8,11,1,27.99839996,336,No,74.96767913,398.633005,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
10,11,1,27.41762017,336,No,47.86260395,425.7380802,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
10,11,1,39.20535619,338,No,211.7890876,301.8115965,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
5,8,1,34.93193269,339,No,256.483959,247.1167251,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
6,13,1,23.86351676,340,NM,177.090219,316.5104652,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
5,14,3,23.82233078,340,No,257.3654376,256.2352466,Standard,Standard,High_spent_Medium_value_payments,38,32812.59,6,6,5,3,2782.3825,4.82,437.84,54.63756584
7,10,7,29.15126967,77,Yes,172.0952239,295.0820268,Standard,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
7,12,7,31.48781282,78,Yes,219.1252662,258.0519845,Standard,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
7,12,12,22.86049229,79,NM,164.8766379,332.3006128,Standard,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
7,12,12,36.86448151,80,Yes,262.1633338,245.0139169,Poor,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
10,12,12,31.54690704,81,Yes,296.5691916,210.6080591,Poor,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
7,9,12,39.57425489,82,Yes,319.0956093,188.0816414,Poor,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
7,12,12,30.91106543,83,Yes,243.3214659,233.8557848,Standard,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
7,12,12,28.81345205,84,Yes,179.6184694,287.5587812,Standard,Standard,High_spent_Small_value_payments,34,59650.23,5,7,15,6,4677.8525,10.89,1294.13,250.6079993
11,11,10,34.39577282,122,Yes,210.017148,412.8103682,Standard,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,8,10,35.26762594,123,Yes,283.7028122,349.1247039,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,8,10,38.75855063,124,Yes,270.8267355,398.3548076,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,8,10,35.12023284,125,Yes,636.8947016,25.93281458,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,8,10,27.44415849,126,Yes,411.0744927,241.7530234,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,9,10,25.45396828,127,Yes,122.9798252,499.8476909,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,9,10,34.51555794,128,Yes,124.6718377,508.1556785,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
11,8,10,23.26031551,129,Yes,270.8267355,382.0007806,Poor,Standard,High_spent_Small_value_payments,18,63248.52,7,10,16,3,5074.71,17.99,2111.68,134.6434839
16,10,0,35.90178493,225,Yes,222.4002075,628.400497,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
11,9,0,37.79484905,226,Yes,243.2940424,654.6563114,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
16,10,0,38.5576247,226,NM,222.4002075,776.3458412,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
16,10,0,26.12314498,228,Yes,83.98255296,803.9678009,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
16,11,0,41.08005035,229,NM,289.8991944,608.0511595,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
16,10,0,32.90563066,230,Yes,173.7203916,724.2299622,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
20,10,0,38.88911226,230,Yes,675.3050051,252.6453487,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
16,10,0,35.81708278,232,Yes,201.5063727,716.4439811,Standard,Standard,High_spent_Medium_value_payments,43,97431.9,7,3,17,2,7992.325,14.37,1095.56,151.2821462
15,12,0,27.73153721,251,Yes,181.2342747,508.5459788,Standard,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
14,12,0,25.58756884,251,Yes,181.2342747,370.7794902,Standard,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
15,12,0,35.10362267,252,Yes,205.1518762,603.6518738,Standard,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
14,12,5,26.02591926,253,NM,272.5713531,516.2323969,Good,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
17,12,5,29.3782552,254,Yes,181.2342747,606.4274945,Good,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
15,12,5,39.79612217,255,Yes,103.6035641,665.2001859,Good,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
15,12,5,27.38775671,256,Yes,181.2342747,597.5694753,Standard,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
15,13,5,38.95394509,257,Yes,104.3619625,664.4417875,Good,Standard,High_spent_Medium_value_payments,32,63432.45,5,5,16,0,5188.0375,17.87,931.77,0
13,7,4,32.51214212,339,No,81.30976743,398.5900445,Standard,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
13,7,4,37.80471002,340,No,169.2467909,345.7264391,Poor,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
13,2,7,31.65840338,341,No,43.99101841,420.9822115,Poor,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
18,1,7,35.66692702,342,No,81.30976743,393.6634625,Standard,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
13,4,7,31.96800209,343,No,131.2116435,343.7615864,Standard,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
13,4,7,32.63852755,344,NM,407.3603803,107.6128496,Standard,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
13,4,7,38.75057785,345,No,22.84064665,442.1325833,Standard,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
13,4,7,29.82292091,346,No,43.14900853,431.8242214,Standard,Good,High_spent_Medium_value_payments,30,37471.52,5,4,8,4,3321.626667,3.4,962.64,107.1894367
29,12,4,35.89419155,61,Yes,214.1470977,500.2702153,Standard,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
29,10,4,40.24673392,62,Yes,215.0817938,509.3355193,Standard,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
29,10,4,28.48561564,63,NM,250.3475922,504.0697209,Standard,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
25,12,4,36.06444822,64,Yes,102.000294,612.4170191,Standard,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
29,15,4,37.20198766,65,Yes,124.4989817,599.9183313,Standard,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
29,12,4,34.52028979,66,Yes,1013.737765,504.0697209,Good,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
29,12,8,35.46415291,67,Yes,439.3518931,315.06542,Good,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
27,12,8,29.10149915,68,Yes,460.1498932,274.2674198,Good,Standard,Low_spent_Medium_value_payments,40,105931.17,8,7,11,5,8672.5975,16.1,254.06,392.842437
15,10,4,37.51006107,99,Yes,91.72511768,305.3667997,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
15,8,4,31.6025966,100,NM,38.1026773,348.9892401,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
10,10,4,32.71155204,101,Yes,237.876724,199.2151934,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
10,12,4,38.81903609,102,Yes,66.07453231,341.0173851,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
10,8,4,23.58457712,103,Yes,201.7065705,215.3853469,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
10,10,4,25.96063257,104,Yes,63.15560905,333.9363084,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
10,7,8,26.05917295,105,Yes,37.87973146,359.2121859,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
6,11,8,25.91849366,106,Yes,153.1960841,263.8958333,Standard,Standard,High_spent_Medium_value_payments,23,26686.14,4,6,19,6,2284.845,13.81,220.17,81.39258259
12,2,3,29.7088456,185,NM,52.33112293,422.3725597,Standard,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,2,3,38.79351204,186,No,99.4536047,375.2500779,Standard,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,2,3,24.84795583,187,No,366.9395016,147.764181,Standard,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,2,3,24.62592053,188,No,196.1982369,298.5054457,Standard,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,2,3,39.59353266,189,No,92.24531346,382.4583692,Standard,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,5,3,24.91035594,190,No,56.00414328,408.6995393,Standard,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,2,3,23.69578043,191,No,99.4536047,378.2357577,Poor,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
7,4,4,24.26505216,192,No,254.1400699,250.5636128,Poor,Good,Low_spent_Small_value_payments,28,36772.66,1,4,4,3,2925.388333,7.25,418.16,67.83515072
46,16,10,28.46881341,136,Yes,45.06282357,322.0715779,Poor,Bad,Low_spent_Medium_value_payments,35,20849.21,8,5,33,6,1503.434167,4.56,1694.32,53.20901515
46,19,10,23.05218377,136,Yes,70.55204695,306.5823546,Poor,Bad,Low_spent_Medium_value_payments,35,20849.21,8,5,33,6,1503.434167,4.56,1694.32,53.20901515
